Ort,Datum,Wert
Palau Reial,2019-11-30 12,NA
Palau Reial,2019-11-30 13,NA
Palau Reial,2019-11-30 14,NA
Palau Reial,2019-11-30 15,NA
Palau Reial,2019-11-30 16,NA
Palau Reial,2019-11-30 17,NA
Palau Reial,2019-11-30 18,NA
Palau Reial,2019-11-30 19,NA
Palau Reial,2019-11-30 20,NA
Palau Reial,2019-11-30 21,NA
Palau Reial,2019-11-30 22,NA
Palau Reial,2019-11-30 23,NA
Palau Reial,2019-11-30 24,NA
Eixample,2019-12-01 01,2
Eixample,2019-12-01 02,1
Eixample,2019-12-01 03,1
Eixample,2019-12-01 04,4
Eixample,2019-12-01 05,17
Eixample,2019-12-01 06,24
Eixample,2019-12-01 07,7
Eixample,2019-12-01 08,4
Eixample,2019-12-01 09,13
Eixample,2019-12-01 10,21
Eixample,2019-12-01 11,25
Eixample,2019-12-01 12,34
Eixample,2019-12-01 13,46
Eixample,2019-12-01 14,47
Eixample,2019-12-01 15,57
Eixample,2019-12-01 16,35
Eixample,2019-12-01 17,35
Eixample,2019-12-01 18,24
Eixample,2019-12-01 19,31
Eixample,2019-12-01 20,43
Eixample,2019-12-01 21,51
Eixample,2019-12-01 22,51
Eixample,2019-12-01 23,49
Eixample,2019-12-01 24,NA
Eixample,2019-12-02 01,13
Eixample,2019-12-02 02,23
Eixample,2019-12-02 03,11
Eixample,2019-12-02 04,1
Eixample,2019-12-02 05,23
Eixample,2019-12-02 06,8
Eixample,2019-12-02 07,1
Eixample,2019-12-02 08,1
Eixample,2019-12-02 09,1
Eixample,2019-12-02 10,1
Eixample,2019-12-02 11,1
Eixample,2019-12-02 12,1
Eixample,2019-12-02 13,1
Eixample,2019-12-02 14,6
Eixample,2019-12-02 15,4
Eixample,2019-12-02 16,5
Eixample,2019-12-02 17,4
Eixample,2019-12-02 18,1
Eixample,2019-12-02 19,3
Eixample,2019-12-02 20,1
Eixample,2019-12-02 21,1
Eixample,2019-12-02 22,1
Eixample,2019-12-02 23,1
Eixample,2019-12-02 24,1
Eixample,2019-12-03 01,1
Eixample,2019-12-03 02,1
Eixample,2019-12-03 03,1
Eixample,2019-12-03 04,1
Eixample,2019-12-03 05,1
Eixample,2019-12-03 06,1
Eixample,2019-12-03 07,1
Eixample,2019-12-03 08,1
Eixample,2019-12-03 09,1
Eixample,2019-12-03 10,1
Eixample,2019-12-03 11,1
Eixample,2019-12-03 12,1
Eixample,2019-12-03 13,1
Eixample,2019-12-03 14,1
Eixample,2019-12-03 15,1
Eixample,2019-12-03 16,1
Eixample,2019-12-03 17,1
Eixample,2019-12-03 18,1
Eixample,2019-12-03 19,1
Eixample,2019-12-03 20,1
Eixample,2019-12-03 21,NA
Eixample,2019-12-03 22,NA
Eixample,2019-12-03 23,NA
Eixample,2019-12-03 24,NA
Eixample,2019-12-04 01,NA
Eixample,2019-12-04 02,NA
Eixample,2019-12-04 03,NA
Eixample,2019-12-04 04,NA
Eixample,2019-12-04 05,NA
Eixample,2019-12-04 06,NA
Eixample,2019-12-04 07,NA
Eixample,2019-12-04 08,NA
Eixample,2019-12-04 09,NA
Eixample,2019-12-04 10,NA
Eixample,2019-12-04 11,NA
Eixample,2019-12-04 12,NA
Eixample,2019-12-04 13,NA
Eixample,2019-12-04 14,NA
Eixample,2019-12-04 15,NA
Eixample,2019-12-04 16,NA
Eixample,2019-12-04 17,NA
Eixample,2019-12-04 18,NA
Eixample,2019-12-04 19,NA
Eixample,2019-12-04 20,NA
Eixample,2019-12-04 21,NA
Eixample,2019-12-04 22,NA
Eixample,2019-12-04 23,NA
Eixample,2019-12-04 24,NA
Eixample,2019-12-05 01,NA
Eixample,2019-12-05 02,NA
Eixample,2019-12-05 03,NA
Eixample,2019-12-05 04,NA
Eixample,2019-12-05 05,NA
Eixample,2019-12-05 06,NA
Eixample,2019-12-05 07,NA
Eixample,2019-12-05 08,NA
Eixample,2019-12-05 09,NA
Eixample,2019-12-05 10,NA
Eixample,2019-12-05 11,NA
Eixample,2019-12-05 12,NA
Eixample,2019-12-05 13,NA
Eixample,2019-12-05 14,NA
Eixample,2019-12-05 15,NA
Eixample,2019-12-05 16,NA
Eixample,2019-12-05 17,NA
Eixample,2019-12-05 18,NA
Eixample,2019-12-05 19,NA
Eixample,2019-12-05 20,NA
Eixample,2019-12-05 21,NA
Eixample,2019-12-05 22,NA
Eixample,2019-12-05 23,NA
Eixample,2019-12-05 24,NA
Eixample,2019-12-06 01,NA
Eixample,2019-12-06 02,NA
Eixample,2019-12-06 03,NA
Eixample,2019-12-06 04,NA
Eixample,2019-12-06 05,NA
Eixample,2019-12-06 06,NA
Eixample,2019-12-06 07,NA
Eixample,2019-12-06 08,NA
Eixample,2019-12-06 09,NA
Eixample,2019-12-06 10,NA
Eixample,2019-12-06 11,NA
Eixample,2019-12-06 12,NA
Eixample,2019-12-06 13,NA
Eixample,2019-12-06 14,NA
Eixample,2019-12-06 15,NA
Eixample,2019-12-06 16,NA
Eixample,2019-12-06 17,NA
Eixample,2019-12-06 18,NA
Eixample,2019-12-06 19,NA
Eixample,2019-12-06 20,NA
Eixample,2019-12-06 21,NA
Eixample,2019-12-06 22,NA
Eixample,2019-12-06 23,NA
Eixample,2019-12-06 24,NA
Eixample,2019-12-09 01,NA
Eixample,2019-12-09 02,NA
Eixample,2019-12-09 03,NA
Eixample,2019-12-09 04,NA
Eixample,2019-12-09 05,NA
Eixample,2019-12-09 06,NA
Eixample,2019-12-09 07,NA
Eixample,2019-12-09 08,NA
Eixample,2019-12-09 09,NA
Eixample,2019-12-09 10,NA
Eixample,2019-12-09 11,NA
Eixample,2019-12-09 12,26
Eixample,2019-12-09 13,33
Eixample,2019-12-09 14,38
Eixample,2019-12-09 15,39
Eixample,2019-12-09 16,40
Eixample,2019-12-09 17,41
Eixample,2019-12-09 18,19
Eixample,2019-12-09 19,24
Eixample,2019-12-09 20,21
Eixample,2019-12-09 21,27
Eixample,2019-12-09 22,32
Eixample,2019-12-09 23,32
Eixample,2019-12-09 24,NA
Eixample,2019-12-10 01,42
Eixample,2019-12-10 02,47
Eixample,2019-12-10 03,46
Eixample,2019-12-10 04,34
Eixample,2019-12-10 05,19
Eixample,2019-12-10 06,20
Eixample,2019-12-10 07,5
Eixample,2019-12-10 08,1
Eixample,2019-12-10 09,1
Eixample,2019-12-10 10,6
Eixample,2019-12-10 11,7
Eixample,2019-12-10 12,9
Eixample,2019-12-10 13,22
Eixample,2019-12-10 14,19
Eixample,2019-12-10 15,16
Eixample,2019-12-10 16,21
Eixample,2019-12-10 17,8
Eixample,2019-12-10 18,3
Eixample,2019-12-10 19,1
Eixample,2019-12-10 20,2
Eixample,2019-12-10 21,1
Eixample,2019-12-10 22,2
Eixample,2019-12-10 23,6
Eixample,2019-12-10 24,17
Eixample,2019-12-11 01,24
Eixample,2019-12-11 02,29
Eixample,2019-12-11 03,18
Eixample,2019-12-11 04,19
Eixample,2019-12-11 05,5
Eixample,2019-12-11 06,26
Eixample,2019-12-11 07,3
Eixample,2019-12-11 08,1
Eixample,2019-12-11 09,1
Eixample,2019-12-11 10,2
Eixample,2019-12-11 11,3
Eixample,2019-12-11 12,7
Eixample,2019-12-11 13,15
Eixample,2019-12-11 14,14
Eixample,2019-12-11 15,18
Eixample,2019-12-11 16,24
Eixample,2019-12-11 17,12
Eixample,2019-12-11 18,8
Eixample,2019-12-11 19,4
Eixample,2019-12-11 20,2
Eixample,2019-12-11 21,2
Eixample,2019-12-11 22,6
Eixample,2019-12-11 23,20
Eixample,2019-12-11 24,NA
Eixample,2019-12-12 01,48
Eixample,2019-12-12 02,51
Eixample,2019-12-12 03,48
Eixample,2019-12-12 04,46
Eixample,2019-12-12 05,46
Eixample,2019-12-12 06,43
Eixample,2019-12-12 07,38
Eixample,2019-12-12 08,24
Eixample,2019-12-12 09,17
Eixample,2019-12-12 10,22
Eixample,2019-12-12 11,27
Eixample,2019-12-12 12,20
Eixample,2019-12-12 13,30
Eixample,2019-12-12 14,36
Eixample,2019-12-12 15,37
Eixample,2019-12-12 16,38
Eixample,2019-12-12 17,28
Eixample,2019-12-12 18,26
Eixample,2019-12-12 19,26
Eixample,2019-12-12 20,32
Eixample,2019-12-12 21,30
Eixample,2019-12-12 22,34
Eixample,2019-12-12 23,36
Eixample,2019-12-12 24,NA
Eixample,2019-12-13 01,20
Eixample,2019-12-13 02,37
Eixample,2019-12-13 03,38
Eixample,2019-12-13 04,42
Eixample,2019-12-13 05,45
Eixample,2019-12-13 06,48
Eixample,2019-12-13 07,48
Eixample,2019-12-13 08,34
Eixample,2019-12-13 09,34
Eixample,2019-12-13 10,35
Eixample,2019-12-13 11,35
Eixample,2019-12-13 12,37
Eixample,2019-12-13 13,38
Eixample,2019-12-13 14,42
Eixample,2019-12-13 15,41
Eixample,2019-12-13 16,45
Eixample,2019-12-13 17,39
Eixample,2019-12-13 18,41
Eixample,2019-12-13 19,45
Eixample,2019-12-13 20,45
Eixample,2019-12-13 21,40
Eixample,2019-12-13 22,45
Eixample,2019-12-13 23,48
Eixample,2019-12-13 24,52
Eixample,2019-12-14 01,50
Eixample,2019-12-14 02,54
Eixample,2019-12-14 03,60
Eixample,2019-12-14 04,57
Eixample,2019-12-14 05,59
Eixample,2019-12-14 06,60
Eixample,2019-12-14 07,51
Eixample,2019-12-14 08,48
Eixample,2019-12-14 09,44
Eixample,2019-12-14 10,39
Eixample,2019-12-14 11,35
Eixample,2019-12-14 12,35
Eixample,2019-12-14 13,40
Eixample,2019-12-14 14,38
Eixample,2019-12-14 15,36
Eixample,2019-12-14 16,46
Eixample,2019-12-14 17,44
Eixample,2019-12-14 18,39
Eixample,2019-12-14 19,39
Eixample,2019-12-14 20,31
Eixample,2019-12-14 21,10
Eixample,2019-12-14 22,29
Eixample,2019-12-14 23,18
Eixample,2019-12-14 24,NA
Eixample,2019-12-15 01,20
Eixample,2019-12-15 02,20
Eixample,2019-12-15 03,21
Eixample,2019-12-15 04,16
Eixample,2019-12-15 05,32
Eixample,2019-12-15 06,38
Eixample,2019-12-15 07,44
Eixample,2019-12-15 08,48
Eixample,2019-12-15 09,43
Eixample,2019-12-15 10,43
Eixample,2019-12-15 11,46
Eixample,2019-12-15 12,43
Eixample,2019-12-15 13,42
Eixample,2019-12-15 14,44
Eixample,2019-12-15 15,46
Eixample,2019-12-15 16,49
Eixample,2019-12-15 17,45
Eixample,2019-12-15 18,24
Eixample,2019-12-15 19,16
Eixample,2019-12-15 20,11
Eixample,2019-12-15 21,9
Eixample,2019-12-15 22,3
Eixample,2019-12-15 23,8
Eixample,2019-12-15 24,NA
Eixample,2019-12-16 01,4
Eixample,2019-12-16 02,1
Eixample,2019-12-16 03,1
Eixample,2019-12-16 04,1
Eixample,2019-12-16 05,1
Eixample,2019-12-16 06,1
Eixample,2019-12-16 07,1
Eixample,2019-12-16 08,1
Eixample,2019-12-16 09,1
Eixample,2019-12-16 10,1
Eixample,2019-12-16 11,2
Eixample,2019-12-16 12,2
Eixample,2019-12-16 13,NA
Eixample,2019-12-16 14,2
Eixample,2019-12-16 15,9
Eixample,2019-12-16 16,32
Eixample,2019-12-16 17,18
Eixample,2019-12-16 18,13
Eixample,2019-12-16 19,4
Eixample,2019-12-16 20,1
Eixample,2019-12-16 21,4
Eixample,2019-12-16 22,9
Eixample,2019-12-16 23,11
Eixample,2019-12-16 24,NA
Eixample,2019-12-17 01,10
Eixample,2019-12-17 02,12
Eixample,2019-12-17 03,16
Eixample,2019-12-17 04,18
Eixample,2019-12-17 05,20
Eixample,2019-12-17 06,22
Eixample,2019-12-17 07,12
Eixample,2019-12-17 08,2
Eixample,2019-12-17 09,1
Eixample,2019-12-17 10,1
Eixample,2019-12-17 11,1
Eixample,2019-12-17 12,5
Eixample,2019-12-17 13,19
Eixample,2019-12-17 14,16
Eixample,2019-12-17 15,17
Eixample,2019-12-17 16,15
Eixample,2019-12-17 17,9
Eixample,2019-12-17 18,3
Eixample,2019-12-17 19,1
Eixample,2019-12-17 20,1
Eixample,2019-12-17 21,1
Eixample,2019-12-17 22,1
Eixample,2019-12-17 23,1
Eixample,2019-12-17 24,NA
Eixample,2019-12-18 01,1
Eixample,2019-12-18 02,5
Eixample,2019-12-18 03,1
Eixample,2019-12-18 04,1
Eixample,2019-12-18 05,3
Eixample,2019-12-18 06,3
Eixample,2019-12-18 07,1
Eixample,2019-12-18 08,1
Eixample,2019-12-18 09,1
Eixample,2019-12-18 10,3
Eixample,2019-12-18 11,5
Eixample,2019-12-18 12,8
Eixample,2019-12-18 13,12
Eixample,2019-12-18 14,19
Eixample,2019-12-18 15,15
Eixample,2019-12-18 16,27
Eixample,2019-12-18 17,14
Eixample,2019-12-18 18,16
Eixample,2019-12-18 19,6
Eixample,2019-12-18 20,18
Eixample,2019-12-18 21,26
Eixample,2019-12-18 22,25
Eixample,2019-12-18 23,11
Eixample,2019-12-18 24,NA
Eixample,2019-12-19 01,1
Eixample,2019-12-19 02,2
Eixample,2019-12-19 03,4
Eixample,2019-12-19 04,8
Eixample,2019-12-19 05,2
Eixample,2019-12-19 06,1
Eixample,2019-12-19 07,1
Eixample,2019-12-19 08,1
Eixample,2019-12-19 09,1
Eixample,2019-12-19 10,1
Eixample,2019-12-19 11,1
Eixample,2019-12-19 12,3
Eixample,2019-12-19 13,3
Eixample,2019-12-19 14,5
Eixample,2019-12-19 15,12
Eixample,2019-12-19 16,22
Eixample,2019-12-19 17,25
Eixample,2019-12-19 18,17
Eixample,2019-12-19 19,4
Eixample,2019-12-19 20,5
Eixample,2019-12-19 21,4
Eixample,2019-12-19 22,5
Eixample,2019-12-19 23,8
Eixample,2019-12-19 24,NA
Eixample,2019-12-20 01,31
Eixample,2019-12-20 02,38
Eixample,2019-12-20 03,32
Eixample,2019-12-20 04,29
Eixample,2019-12-20 05,35
Eixample,2019-12-20 06,38
Eixample,2019-12-20 07,35
Eixample,2019-12-20 08,21
Eixample,2019-12-20 09,14
Eixample,2019-12-20 10,14
Eixample,2019-12-20 11,20
Eixample,2019-12-20 12,3
Eixample,2019-12-20 13,11
Eixample,2019-12-20 14,19
Eixample,2019-12-20 15,21
Eixample,2019-12-20 16,27
Eixample,2019-12-20 17,20
Eixample,2019-12-20 18,9
Eixample,2019-12-20 19,3
Eixample,2019-12-20 20,4
Eixample,2019-12-20 21,3
Eixample,2019-12-20 22,2
Eixample,2019-12-20 23,1
Eixample,2019-12-20 24,2
Eixample,2019-12-21 01,8
Eixample,2019-12-21 02,18
Eixample,2019-12-21 03,12
Eixample,2019-12-21 04,5
Eixample,2019-12-21 05,1
Eixample,2019-12-21 06,1
Eixample,2019-12-21 07,39
Eixample,2019-12-21 08,7
Eixample,2019-12-21 09,3
Eixample,2019-12-21 10,5
Eixample,2019-12-21 11,18
Eixample,2019-12-21 12,20
Eixample,2019-12-21 13,33
Eixample,2019-12-21 14,30
Eixample,2019-12-21 15,37
Eixample,2019-12-21 16,25
Eixample,2019-12-21 17,23
Eixample,2019-12-21 18,24
Eixample,2019-12-21 19,14
Eixample,2019-12-21 20,6
Eixample,2019-12-21 21,2
Eixample,2019-12-21 22,40
Eixample,2019-12-21 23,64
Eixample,2019-12-21 24,74
Eixample,2019-12-22 01,75
Eixample,2019-12-22 02,72
Eixample,2019-12-22 03,73
Eixample,2019-12-22 04,74
Eixample,2019-12-22 05,73
Eixample,2019-12-22 06,72
Eixample,2019-12-22 07,71
Eixample,2019-12-22 08,69
Eixample,2019-12-22 09,68
Eixample,2019-12-22 10,60
Eixample,2019-12-22 11,58
Eixample,2019-12-22 12,56
Eixample,2019-12-22 13,62
Eixample,2019-12-22 14,62
Eixample,2019-12-22 15,63
Eixample,2019-12-22 16,62
Eixample,2019-12-22 17,61
Eixample,2019-12-22 18,49
Eixample,2019-12-22 19,43
Eixample,2019-12-22 20,33
Eixample,2019-12-22 21,33
Eixample,2019-12-22 22,35
Eixample,2019-12-22 23,42
Eixample,2019-12-22 24,51
Eixample,2019-12-23 01,56
Eixample,2019-12-23 02,63
Eixample,2019-12-23 03,68
Eixample,2019-12-23 04,66
Eixample,2019-12-23 05,70
Eixample,2019-12-23 06,68
Eixample,2019-12-23 07,62
Eixample,2019-12-23 08,54
Eixample,2019-12-23 09,43
Eixample,2019-12-23 10,36
Eixample,2019-12-23 11,44
Eixample,2019-12-23 12,40
Eixample,2019-12-23 13,42
Eixample,2019-12-23 14,47
Eixample,2019-12-23 15,53
Eixample,2019-12-23 16,50
Eixample,2019-12-23 17,43
Eixample,2019-12-23 18,32
Eixample,2019-12-23 19,26
Eixample,2019-12-23 20,4
Eixample,2019-12-23 21,1
Eixample,2019-12-23 22,1
Eixample,2019-12-23 23,1
Eixample,2019-12-23 24,1
Eixample,2019-12-24 01,2
Eixample,2019-12-24 02,1
Eixample,2019-12-24 03,25
Eixample,2019-12-24 04,29
Eixample,2019-12-24 05,9
Eixample,2019-12-24 06,2
Eixample,2019-12-24 07,1
Eixample,2019-12-24 08,1
Eixample,2019-12-24 09,1
Eixample,2019-12-24 10,2
Eixample,2019-12-24 11,11
Eixample,2019-12-24 12,20
Eixample,2019-12-24 13,30
Eixample,2019-12-24 14,28
Eixample,2019-12-24 15,22
Eixample,2019-12-24 16,26
Eixample,2019-12-24 17,32
Eixample,2019-12-24 18,29
Eixample,2019-12-24 19,29
Eixample,2019-12-24 20,22
Eixample,2019-12-24 21,13
Eixample,2019-12-24 22,15
Eixample,2019-12-24 23,14
Eixample,2019-12-24 24,NA
Eixample,2019-12-25 01,2
Eixample,2019-12-25 02,1
Eixample,2019-12-25 03,1
Eixample,2019-12-25 04,1
Eixample,2019-12-25 05,1
Eixample,2019-12-25 06,1
Eixample,2019-12-25 07,1
Eixample,2019-12-25 08,1
Eixample,2019-12-25 09,1
Eixample,2019-12-25 10,1
Eixample,2019-12-25 11,1
Eixample,2019-12-25 12,2
Eixample,2019-12-25 13,8
Eixample,2019-12-25 14,4
Eixample,2019-12-25 15,11
Eixample,2019-12-25 16,20
Eixample,2019-12-25 17,30
Eixample,2019-12-25 18,16
Eixample,2019-12-25 19,1
Eixample,2019-12-25 20,1
Eixample,2019-12-25 21,14
Eixample,2019-12-25 22,10
Eixample,2019-12-25 23,1
Eixample,2019-12-25 24,NA
Eixample,2019-12-26 01,1
Eixample,2019-12-26 02,1
Eixample,2019-12-26 03,1
Eixample,2019-12-26 04,14
Eixample,2019-12-26 05,25
Eixample,2019-12-26 06,27
Eixample,2019-12-26 07,23
Eixample,2019-12-26 08,1
Eixample,2019-12-26 09,1
Eixample,2019-12-26 10,1
Eixample,2019-12-26 11,3
Eixample,2019-12-26 12,16
Eixample,2019-12-26 13,26
Eixample,2019-12-26 14,24
Eixample,2019-12-26 15,38
Eixample,2019-12-26 16,46
Eixample,2019-12-26 17,29
Eixample,2019-12-26 18,8
Eixample,2019-12-26 19,5
Eixample,2019-12-26 20,9
Eixample,2019-12-26 21,7
Eixample,2019-12-26 22,1
Eixample,2019-12-26 23,1
Eixample,2019-12-26 24,NA
Eixample,2019-12-27 01,31
Eixample,2019-12-27 02,38
Eixample,2019-12-27 03,39
Eixample,2019-12-27 04,41
Eixample,2019-12-27 05,44
Eixample,2019-12-27 06,37
Eixample,2019-12-27 07,28
Eixample,2019-12-27 08,8
Eixample,2019-12-27 09,4
Eixample,2019-12-27 10,8
Eixample,2019-12-27 11,13
Eixample,2019-12-27 12,16
Eixample,2019-12-27 13,22
Eixample,2019-12-27 14,19
Eixample,2019-12-27 15,17
Eixample,2019-12-27 16,20
Eixample,2019-12-27 17,13
Eixample,2019-12-27 18,3
Eixample,2019-12-27 19,1
Eixample,2019-12-27 20,1
Eixample,2019-12-27 21,1
Eixample,2019-12-27 22,1
Eixample,2019-12-27 23,1
Eixample,2019-12-27 24,1
Eixample,2019-12-28 01,1
Eixample,2019-12-28 02,1
Eixample,2019-12-28 03,1
Eixample,2019-12-28 04,1
Eixample,2019-12-28 05,1
Eixample,2019-12-28 06,2
Eixample,2019-12-28 07,12
Eixample,2019-12-28 08,1
Eixample,2019-12-28 09,1
Eixample,2019-12-28 10,1
Eixample,2019-12-28 11,1
Eixample,2019-12-28 12,3
Eixample,2019-12-28 13,10
Eixample,2019-12-28 14,29
Eixample,2019-12-28 15,31
Eixample,2019-12-28 16,37
Eixample,2019-12-28 17,33
Eixample,2019-12-28 18,21
Eixample,2019-12-28 19,8
Eixample,2019-12-28 20,2
Eixample,2019-12-28 21,1
Eixample,2019-12-28 22,1
Eixample,2019-12-28 23,1
Eixample,2019-12-28 24,NA
Eixample,2019-12-29 01,1
Eixample,2019-12-29 02,7
Eixample,2019-12-29 03,10
Eixample,2019-12-29 04,13
Eixample,2019-12-29 05,9
Eixample,2019-12-29 06,11
Eixample,2019-12-29 07,15
Eixample,2019-12-29 08,18
Eixample,2019-12-29 09,17
Eixample,2019-12-29 10,22
Eixample,2019-12-29 11,30
Eixample,2019-12-29 12,27
Eixample,2019-12-29 13,22
Eixample,2019-12-29 14,21
Eixample,2019-12-29 15,22
Eixample,2019-12-29 16,27
Eixample,2019-12-29 17,26
Eixample,2019-12-29 18,17
Eixample,2019-12-29 19,19
Eixample,2019-12-29 20,22
Eixample,2019-12-29 21,20
Eixample,2019-12-29 22,13
Eixample,2019-12-29 23,9
Eixample,2019-12-29 24,NA
Eixample,2019-12-30 01,12
Eixample,2019-12-30 02,20
Eixample,2019-12-30 03,23
Eixample,2019-12-30 04,23
Eixample,2019-12-30 05,29
Eixample,2019-12-30 06,24
Eixample,2019-12-30 07,14
Eixample,2019-12-30 08,6
Eixample,2019-12-30 09,1
Eixample,2019-12-30 10,4
Eixample,2019-12-30 11,7
Eixample,2019-12-30 12,17
Eixample,2019-12-30 13,22
Eixample,2019-12-30 14,23
Eixample,2019-12-30 15,27
Eixample,2019-12-30 16,27
Eixample,2019-12-30 17,17
Eixample,2019-12-30 18,8
Eixample,2019-12-30 19,1
Eixample,2019-12-30 20,1
Eixample,2019-12-30 21,2
Eixample,2019-12-30 22,2
Eixample,2019-12-30 23,2
Eixample,2019-12-30 24,NA
Eixample,2019-12-31 01,6
Eixample,2019-12-31 02,4
Eixample,2019-12-31 03,6
Eixample,2019-12-31 04,6
Eixample,2019-12-31 05,13
Eixample,2019-12-31 06,18
Eixample,2019-12-31 07,16
Eixample,2019-12-31 08,8
Eixample,2019-12-31 09,2
Eixample,2019-12-31 10,8
Eixample,2019-12-31 11,19
Eixample,2019-12-31 12,24
Eixample,2019-12-31 13,32
Eixample,2019-12-31 14,42
Eixample,2019-12-31 15,35
Eixample,2019-12-31 16,28
Eixample,2019-12-31 17,26
Eixample,2019-12-31 18,21
Eixample,2019-12-31 19,16
Eixample,2019-12-31 20,19
Eixample,2019-12-31 21,14
Eixample,2019-12-31 22,18
Eixample,2019-12-31 23,25
Eixample,2019-12-31 24,NA
Gràcia,2019-12-01 01,1
Gràcia,2019-12-01 02,2
Gràcia,2019-12-01 03,22
Gràcia,2019-12-01 04,30
Gràcia,2019-12-01 05,27
Gràcia,2019-12-01 06,17
Gràcia,2019-12-01 07,13
Gràcia,2019-12-01 08,12
Gràcia,2019-12-01 09,29
Gràcia,2019-12-01 10,23
Gràcia,2019-12-01 11,37
Gràcia,2019-12-01 12,47
Gràcia,2019-12-01 13,56
Gràcia,2019-12-01 14,56
Gràcia,2019-12-01 15,67
Gràcia,2019-12-01 16,44
Gràcia,2019-12-01 17,36
Gràcia,2019-12-01 18,36
Gràcia,2019-12-01 19,39
Gràcia,2019-12-01 20,50
Gràcia,2019-12-01 21,56
Gràcia,2019-12-01 22,56
Gràcia,2019-12-01 23,50
Gràcia,2019-12-01 24,NA
Gràcia,2019-12-02 01,26
Gràcia,2019-12-02 02,28
Gràcia,2019-12-02 03,24
Gràcia,2019-12-02 04,32
Gràcia,2019-12-02 05,34
Gràcia,2019-12-02 06,28
Gràcia,2019-12-02 07,23
Gràcia,2019-12-02 08,7
Gràcia,2019-12-02 09,4
Gràcia,2019-12-02 10,14
Gràcia,2019-12-02 11,19
Gràcia,2019-12-02 12,19
Gràcia,2019-12-02 13,21
Gràcia,2019-12-02 14,12
Gràcia,2019-12-02 15,4
Gràcia,2019-12-02 16,6
Gràcia,2019-12-02 17,5
Gràcia,2019-12-02 18,6
Gràcia,2019-12-02 19,4
Gràcia,2019-12-02 20,2
Gràcia,2019-12-02 21,1
Gràcia,2019-12-02 22,1
Gràcia,2019-12-02 23,1
Gràcia,2019-12-02 24,2
Gràcia,2019-12-03 01,8
Gràcia,2019-12-03 02,6
Gràcia,2019-12-03 03,10
Gràcia,2019-12-03 04,33
Gràcia,2019-12-03 05,27
Gràcia,2019-12-03 06,21
Gràcia,2019-12-03 07,14
Gràcia,2019-12-03 08,7
Gràcia,2019-12-03 09,3
Gràcia,2019-12-03 10,6
Gràcia,2019-12-03 11,8
Gràcia,2019-12-03 12,12
Gràcia,2019-12-03 13,17
Gràcia,2019-12-03 14,20
Gràcia,2019-12-03 15,21
Gràcia,2019-12-03 16,29
Gràcia,2019-12-03 17,38
Gràcia,2019-12-03 18,32
Gràcia,2019-12-03 19,38
Gràcia,2019-12-03 20,38
Gràcia,2019-12-03 21,39
Gràcia,2019-12-03 22,46
Gràcia,2019-12-03 23,47
Gràcia,2019-12-03 24,NA
Gràcia,2019-12-04 01,53
Gràcia,2019-12-04 02,53
Gràcia,2019-12-04 03,53
Gràcia,2019-12-04 04,50
Gràcia,2019-12-04 05,50
Gràcia,2019-12-04 06,48
Gràcia,2019-12-04 07,46
Gràcia,2019-12-04 08,41
Gràcia,2019-12-04 09,34
Gràcia,2019-12-04 10,35
Gràcia,2019-12-04 11,37
Gràcia,2019-12-04 12,36
Gràcia,2019-12-04 13,36
Gràcia,2019-12-04 14,36
Gràcia,2019-12-04 15,44
Gràcia,2019-12-04 16,41
Gràcia,2019-12-04 17,34
Gràcia,2019-12-04 18,42
Gràcia,2019-12-04 19,47
Gràcia,2019-12-04 20,43
Gràcia,2019-12-04 21,40
Gràcia,2019-12-04 22,47
Gràcia,2019-12-04 23,47
Gràcia,2019-12-04 24,NA
Gràcia,2019-12-05 01,41
Gràcia,2019-12-05 02,48
Gràcia,2019-12-05 03,49
Gràcia,2019-12-05 04,50
Gràcia,2019-12-05 05,48
Gràcia,2019-12-05 06,41
Gràcia,2019-12-05 07,36
Gràcia,2019-12-05 08,28
Gràcia,2019-12-05 09,21
Gràcia,2019-12-05 10,18
Gràcia,2019-12-05 11,NA
Gràcia,2019-12-05 12,NA
Gràcia,2019-12-05 13,NA
Gràcia,2019-12-05 14,NA
Gràcia,2019-12-05 15,33
Gràcia,2019-12-05 16,33
Gràcia,2019-12-05 17,26
Gràcia,2019-12-05 18,22
Gràcia,2019-12-05 19,19
Gràcia,2019-12-05 20,27
Gràcia,2019-12-05 21,NA
Gràcia,2019-12-05 22,NA
Gràcia,2019-12-05 23,NA
Gràcia,2019-12-05 24,NA
Gràcia,2019-12-06 01,26
Gràcia,2019-12-06 02,NA
Gràcia,2019-12-06 03,NA
Gràcia,2019-12-06 04,NA
Gràcia,2019-12-06 05,NA
Gràcia,2019-12-06 06,NA
Gràcia,2019-12-06 07,NA
Gràcia,2019-12-06 08,NA
Gràcia,2019-12-06 09,NA
Gràcia,2019-12-06 10,NA
Gràcia,2019-12-06 11,NA
Gràcia,2019-12-06 12,NA
Gràcia,2019-12-06 13,NA
Gràcia,2019-12-06 14,NA
Gràcia,2019-12-06 15,NA
Gràcia,2019-12-06 16,NA
Gràcia,2019-12-06 17,NA
Gràcia,2019-12-06 18,NA
Gràcia,2019-12-06 19,NA
Gràcia,2019-12-06 20,NA
Gràcia,2019-12-06 21,NA
Gràcia,2019-12-06 22,NA
Gràcia,2019-12-06 23,NA
Gràcia,2019-12-06 24,NA
Gràcia,2019-12-09 01,1
