Datum,Lat,Long,Ort,Durchschnitt
2019-04-15,41.3875,2.1151,Palau Reial,1.250
2019-04-16,41.3875,2.1151,Palau Reial,1.000
2019-04-17,41.3875,2.1151,Palau Reial,3.625
2019-04-18,41.3875,2.1151,Palau Reial,1.000
2019-04-19,41.3875,2.1151,Palau Reial,1.000
2019-04-20,41.3875,2.1151,Palau Reial,1.000
2019-04-21,41.3875,2.1151,Palau Reial,1.000
2019-04-22,41.3875,2.1151,Palau Reial,1.000
2019-04-23,41.3875,2.1151,Palau Reial,1.958
2019-04-24,41.3875,2.1151,Palau Reial,1.292
2019-04-25,41.3875,2.1151,Palau Reial,1.125
2019-04-26,41.3875,2.1151,Palau Reial,1.208
2019-04-27,41.3875,2.1151,Palau Reial,1.125
2019-04-28,41.3875,2.1151,Palau Reial,1.429
2019-04-29,41.3875,2.1151,Palau Reial,1.083
2019-04-30,41.3875,2.1151,Palau Reial,1.250
2019-05-01,41.4039,2.2045,Poblenou,3.708
2019-05-02,41.4039,2.2045,Poblenou,11.417
2019-05-03,41.4039,2.2045,Poblenou,5.708
2019-05-04,41.4039,2.2045,Poblenou,3.750
2019-05-05,41.4039,2.2045,Poblenou,2.625
2019-05-06,41.4039,2.2045,Poblenou,6.857
2019-05-10,41.4039,2.2045,Poblenou,4.792
2019-05-11,41.4039,2.2045,Poblenou,4.167
2019-05-12,41.4039,2.2045,Poblenou,2.583
2019-05-13,41.4039,2.2045,Poblenou,7.625
2019-05-14,41.4039,2.2045,Poblenou,8.333
2019-05-15,41.4039,2.2045,Poblenou,5.792
2019-05-16,41.4039,2.2045,Poblenou,11.375
2019-05-17,41.4039,2.2045,Poblenou,2.958
2019-05-18,41.4039,2.2045,Poblenou,2.417
2019-05-19,41.4039,2.2045,Poblenou,1.875
2019-05-20,41.4039,2.2045,Poblenou,5.500
2019-05-21,41.4039,2.2045,Poblenou,13.478
2019-05-22,41.4039,2.2045,Poblenou,11.708
2019-05-23,41.4039,2.2045,Poblenou,15.167
2019-05-24,41.4039,2.2045,Poblenou,8.958
2019-05-25,41.4039,2.2045,Poblenou,9.125
2019-05-26,41.4039,2.2045,Poblenou,8.375
2019-05-27,41.4039,2.2045,Poblenou,6.458
2019-05-28,41.4039,2.2045,Poblenou,5.625
2019-05-29,41.4039,2.2045,Poblenou,7.042
2019-05-30,41.4039,2.2045,Poblenou,11.167
2019-05-31,41.4039,2.2045,Poblenou,15.833
2019-05-01,41.3788,2.1331,Sants,1.750
2019-05-02,41.3788,2.1331,Sants,7.833
2019-05-03,41.3788,2.1331,Sants,5.750
2019-05-04,41.3788,2.1331,Sants,2.125
2019-05-05,41.3788,2.1331,Sants,1.708
2019-05-06,41.3788,2.1331,Sants,2.714
2019-05-10,41.3788,2.1331,Sants,7.042
2019-05-11,41.3788,2.1331,Sants,3.208
2019-05-12,41.3788,2.1331,Sants,2.250
2019-05-13,41.3788,2.1331,Sants,2.500
2019-05-14,41.3788,2.1331,Sants,9.708
2019-05-15,41.3788,2.1331,Sants,2.167
2019-05-16,41.3788,2.1331,Sants,2.667
2019-05-17,41.3788,2.1331,Sants,1.917
2019-05-18,41.3788,2.1331,Sants,1.625
2019-05-19,41.3788,2.1331,Sants,2.583
2019-05-20,41.3788,2.1331,Sants,2.375
2019-05-21,41.3788,2.1331,Sants,4.333
2019-05-22,41.3788,2.1331,Sants,3.273
2019-05-23,41.3788,2.1331,Sants,5.167
2019-05-24,41.3788,2.1331,Sants,3.542
2019-05-25,41.3788,2.1331,Sants,7.250
2019-05-26,41.3788,2.1331,Sants,6.167
2019-05-27,41.3788,2.1331,Sants,3.208
2019-05-28,41.3788,2.1331,Sants,3.333
2019-05-29,41.3788,2.1331,Sants,2.917
2019-05-30,41.3788,2.1331,Sants,6.042
2019-05-31,41.3788,2.1331,Sants,13.083
2019-05-01,41.3853,2.1538,Eixample,8.667
2019-05-02,41.3853,2.1538,Eixample,37.875
2019-05-03,41.3853,2.1538,Eixample,29.458
2019-05-04,41.3853,2.1538,Eixample,11.500
2019-05-05,41.3853,2.1538,Eixample,9.417
2019-05-06,41.3853,2.1538,Eixample,21.381
2019-05-10,41.3853,2.1538,Eixample,32.042
2019-05-11,41.3853,2.1538,Eixample,15.917
2019-05-12,41.3853,2.1538,Eixample,11.625
2019-05-13,41.3853,2.1538,Eixample,19.875
2019-05-14,41.3853,2.1538,Eixample,36.208
2019-05-15,41.3853,2.1538,Eixample,18.917
2019-05-16,41.3853,2.1538,Eixample,27.167
2019-05-17,41.3853,2.1538,Eixample,22.625
2019-05-18,41.3853,2.1538,Eixample,14.750
2019-05-19,41.3853,2.1538,Eixample,11.208
2019-05-20,41.3853,2.1538,Eixample,23.792
2019-05-21,41.3853,2.1538,Eixample,50.583
2019-05-22,41.3853,2.1538,Eixample,22.000
2019-05-23,41.3853,2.1538,Eixample,33.458
2019-05-24,41.3853,2.1538,Eixample,31.417
2019-05-25,41.3853,2.1538,Eixample,21.250
2019-05-26,41.3853,2.1538,Eixample,26.042
2019-05-27,41.3853,2.1538,Eixample,24.958
2019-05-28,41.3853,2.1538,Eixample,23.000
2019-05-29,41.3853,2.1538,Eixample,21.208
2019-05-30,41.3853,2.1538,Eixample,31.105
2019-05-31,41.3853,2.1538,Eixample,55.391
2019-05-01,41.3987,2.1534,Gràcia,2.708
2019-05-02,41.3987,2.1534,Gràcia,20.875
2019-05-03,41.3987,2.1534,Gràcia,15.417
2019-05-04,41.3987,2.1534,Gràcia,7.167
2019-05-05,41.3987,2.1534,Gràcia,3.000
2019-05-06,41.3987,2.1534,Gràcia,8.524
2019-05-10,41.3987,2.1534,Gràcia,15.542
2019-05-11,41.3987,2.1534,Gràcia,5.833
2019-05-12,41.3987,2.1534,Gràcia,4.292
2019-05-13,41.3987,2.1534,Gràcia,7.050
2019-05-14,41.3987,2.1534,Gràcia,18.792
2019-05-15,41.3987,2.1534,Gràcia,8.167
2019-05-16,41.3987,2.1534,Gràcia,17.583
2019-05-17,41.3987,2.1534,Gràcia,10.000
2019-05-18,41.3987,2.1534,Gràcia,5.708
2019-05-19,41.3987,2.1534,Gràcia,3.833
2019-05-20,41.3987,2.1534,Gràcia,13.750
2019-05-21,41.3987,2.1534,Gràcia,30.083
2019-05-22,41.3987,2.1534,Gràcia,12.000
2019-05-23,41.3987,2.1534,Gràcia,20.708
2019-05-24,41.3987,2.1534,Gràcia,14.190
2019-05-25,41.3987,2.1534,Gràcia,11.708
2019-05-26,41.3987,2.1534,Gràcia,11.125
2019-05-27,41.3987,2.1534,Gràcia,17.913
2019-05-28,41.3987,2.1534,Gràcia,11.375
2019-05-29,41.3987,2.1534,Gràcia,11.667
2019-05-30,41.3987,2.1534,Gràcia,14.000
2019-05-31,41.3987,2.1534,Gràcia,37.250
2019-05-01,41.3864,2.1874,Ciutadella,3.792
2019-05-02,41.3864,2.1874,Ciutadella,12.208
2019-05-03,41.3864,2.1874,Ciutadella,3.042
2019-05-04,41.3864,2.1874,Ciutadella,6.458
2019-05-05,41.3864,2.1874,Ciutadella,3.333
2019-05-06,41.3864,2.1874,Ciutadella,5.857
2019-05-10,41.3864,2.1874,Ciutadella,4.250
2019-05-11,41.3864,2.1874,Ciutadella,13.667
2019-05-12,41.3864,2.1874,Ciutadella,1.417
2019-05-13,41.3864,2.1874,Ciutadella,5.250
2019-05-14,41.3864,2.1874,Ciutadella,7.292
2019-05-15,41.3864,2.1874,Ciutadella,1.792
2019-05-16,41.3864,2.1874,Ciutadella,10.958
2019-05-17,41.3864,2.1874,Ciutadella,2.042
2019-05-18,41.3864,2.1874,Ciutadella,3.208
2019-05-19,41.3864,2.1874,Ciutadella,1.333
2019-05-20,41.3864,2.1874,Ciutadella,3.917
2019-05-21,41.3864,2.1874,Ciutadella,16.739
2019-05-22,41.3864,2.1874,Ciutadella,9.667
2019-05-23,41.3864,2.1874,Ciutadella,24.042
2019-05-24,41.3864,2.1874,Ciutadella,5.458
2019-05-25,41.3864,2.1874,Ciutadella,4.125
2019-05-26,41.3864,2.1874,Ciutadella,11.000
2019-05-27,41.3864,2.1874,Ciutadella,8.458
2019-05-28,41.3864,2.1874,Ciutadella,3.000
2019-05-29,41.3864,2.1874,Ciutadella,11.125
2019-05-30,41.3864,2.1874,Ciutadella,8.958
2019-05-31,41.3864,2.1874,Ciutadella,24.917
2019-05-01,41.4261,2.148,Vall Hebron,2.917
2019-05-02,41.4261,2.148,Vall Hebron,11.625
2019-05-03,41.4261,2.148,Vall Hebron,8.833
2019-05-04,41.4261,2.148,Vall Hebron,3.333
2019-05-05,41.4261,2.148,Vall Hebron,1.417
2019-05-06,41.4261,2.148,Vall Hebron,3.571
2019-05-10,41.4261,2.148,Vall Hebron,8.250
2019-05-11,41.4261,2.148,Vall Hebron,3.125
2019-05-12,41.4261,2.148,Vall Hebron,2.792
2019-05-13,41.4261,2.148,Vall Hebron,3.875
2019-05-14,41.4261,2.148,Vall Hebron,9.583
2019-05-15,41.4261,2.148,Vall Hebron,3.792
2019-05-16,41.4261,2.148,Vall Hebron,10.083
2019-05-17,41.4261,2.148,Vall Hebron,3.333
2019-05-18,41.4261,2.148,Vall Hebron,2.000
2019-05-19,41.4261,2.148,Vall Hebron,4.750
2019-05-20,41.4261,2.148,Vall Hebron,5.750
2019-05-21,41.4261,2.148,Vall Hebron,12.375
2019-05-22,41.4261,2.148,Vall Hebron,11.250
2019-05-23,41.4261,2.148,Vall Hebron,10.364
2019-05-24,41.4261,2.148,Vall Hebron,7.333
2019-05-25,41.4261,2.148,Vall Hebron,5.500
2019-05-26,41.4261,2.148,Vall Hebron,6.333
2019-05-27,41.4261,2.148,Vall Hebron,4.125
2019-05-28,41.4261,2.148,Vall Hebron,3.042
2019-05-29,41.4261,2.148,Vall Hebron,4.083
2019-05-30,41.4261,2.148,Vall Hebron,9.542
2019-05-31,41.4261,2.148,Vall Hebron,7.583
2019-05-01,41.3875,2.1151,Palau Reial,1.125
2019-05-02,41.3875,2.1151,Palau Reial,11.208
2019-05-03,41.3875,2.1151,Palau Reial,5.042
2019-05-04,41.3875,2.1151,Palau Reial,1.125
2019-05-05,41.3875,2.1151,Palau Reial,1.000
2019-05-06,41.3875,2.1151,Palau Reial,1.714
2019-05-10,41.3875,2.1151,Palau Reial,5.125
2019-05-11,41.3875,2.1151,Palau Reial,2.000
2019-05-12,41.3875,2.1151,Palau Reial,1.417
2019-05-13,41.3875,2.1151,Palau Reial,1.417
2019-05-14,41.3875,2.1151,Palau Reial,10.619
2019-05-15,41.3875,2.1151,Palau Reial,2.042
2019-05-16,41.3875,2.1151,Palau Reial,8.708
2019-05-17,41.3875,2.1151,Palau Reial,1.625
2019-05-18,41.3875,2.1151,Palau Reial,1.500
2019-05-19,41.3875,2.1151,Palau Reial,1.667
2019-05-20,41.3875,2.1151,Palau Reial,2.208
2019-05-21,41.3875,2.1151,Palau Reial,7.708
2019-05-22,41.3875,2.1151,Palau Reial,4.417
